eq_site_limit,hu_site_limit
0,1096128.05
0,7615605.79
0,19739.47
0,2392808.72
0,34711.87
0,569997.9
0,520810.5
0,65204.62
0,233605.7
0,1040542.48
0,20328.5
0,968672.19
0,3120424.72
0,54848.59
0,4876790.53
0,2207302.48
0,2595609.7
0,1482336.67
0,36821.43
0,1221901.74
0,1084745.88
0,1964430.93
702900,702900
2455987.5,2455987.5
236581.2,236581.2
402642,402642
11340000,11340000
0,2105847.23
0,6049088.32
0,31680000
0,70379.21
0,4650253.81
0,2231003.49
0,744972.92
0,166950.92
0,82799.08
0,69924.4
0,2650.42
0,193003.48
0,34728.96
0,24383.85
0,35621.63
0,6271585.15
0,20355.21
0,35730000
0,84813.39
0,31843.82
0,238972.71
0,4833.83
0,245832.54
0,96687.27
0,48859.03
0,28221.66
0,120619.09
0,80572.72
0,16962.68
0,84813.39
0,30532.82
0,30532.82
0,371058.6
0,42406.7
0,44527.03
0,77816.29
0,20355.21
0,69585.04
0,88374.38
0,40233.35
0,311750.18
0,170090.88
0,488822.94
0,13469.43
0,3339.53
0,3003902.75
0,106016.74
0,139603.11
0,24880.54
0,7869.85
0,66576.44
0,1289600.59
0,7204762.52
0,3059274.17
0,132988.27
0,58357.72
0,58357.72
0,161606
0,520730.45
0,151505.63
0,168339.59
0,145894.31
0,87536.58
0,106053.94
0,53644.21
0,86414.32
0,224452.78
0,443294.24
0,325456.53
0,227819.57
0,139160.72
0,260365.23
0,126815.82
0,126815.82
0,126815.82
0,126815.82
0,10437.05
0,15992.26
0,336679.17
0,269492.6
0,250326.58
0,269492.6
0,237870.57
0,234355.64
0,363748.18
0,65650.86
0,1234143
98979.3,98979.3
186266.7,186266.7
313345.8,313345.8
0,464069.23
0,100171.9
0,26312.44
0,19234.24
0,35948.79
0,20772.98
0,7001.26
0,279513.09
0,187726.15
0,7462.88
0,58318.2
0,36391.18
0,157720.74
0,268256.36
1745558.1,1745558.1
0,513082.35
1471130.1,1471130.1
988267.5,988267.5
103500,103500
103500,103500
103500,103500
0,979366.12
0,5790873.62
0,5842461.98
0,1049219.08
131306.4,131306.4
0,13411.12
0,353849.81
0,144323.14
0,2652300
0,45000
0,464400
0,142200000
22500,22500
1921500,1921500
54000,54000
3510,3510
0,359456.46
383556.6,383556.6
0,1789483.32
0,36821.43
0,3332632.89
0,1882358.81
0,2360599.09
0,140957.05
0,8147365.92
0,263503.38
0,1496254.3
0,12780000
378339.3,378339.3
108137.7,108137.7
0,91801.94
0,1700515.17
0,5088.8
0,403605.74
0,36990000
0,687874.61
0,721767.06
0,517924.79
0,22445.28
0,13467.17
0,54990.93
0,35800.22
0,306602.5
0,239715.57
0,139721.86
0,21323.01
0,25812.07
0,60714.48
0,19415.17
613530,613530
488160,488160
104580,104580
0,2006361.74
0,434506.59
0,2721014.45
0,46026.79
0,3014549.4
0,1666489.5
0,53122.59
2009402.1,2009402.1
1148250.6,1148250.6
0,54232.23
0,144998.67
0,92620.98
0,6316.05
0,1850856.03
0,1041356.17
0,656432
0,6453906
0,8890746.1
0,2678804.96
0,4042549.58
0,1632795.88
0,15342.26
0,53697.92
0,333310.69
0,85341.34
0,54656.82
0,236709.22
0,460267.92
0,634594.39
0,697702.34
456615,456615
0,1961508.45
0,3248455
0,2443296.64
0,168196.1
124120.8,124120.8
0,23323.68
39565.8,39565.8
31662,31662
0,424944.18
0,1301768.27
0,16109.38
0,7559841.23
0,132135.25
0,88601.57
0,2009913.3
0,738194
0,1817138.66
0,36821.43
0,393643.23
199800,199800
344016.9,344016.9
153348.3,153348.3
0,2173001.46
0,8481.34
0,30711.46
0,16962.68
0,11476.31
0,1368171.33
225360.9,225360.9
0,3279122.18
0,140957.05
0,56117.98
0,283676.63
0,425035.51
0,332054.99
0,917654.6
0,1857948.17
0,156515.82
0,2071875.95
0,53506.15
0,3068.45
0,332160.02
0,195230.31
0,1840619.63
136984.5,136984.5
683346.6,683346.6
287969.4,287969.4
131199.3,131199.3
163396.8,163396.8
0,40421.54
0,58094.21
0,5809.42
0,40421.54
0,37772.52
0,95112.82
0,266199.34
0,258509.85
0,48799.14
0,175861.9
0,143825.48
0,1161.88
0,40665.95
0,79883.33
0,19714.34
0,219454.66
0,70755.65
0,8326.55
0,2682.22
0,1448.4
0,16962.68
0,21243.21
0,8481.34
0,414000
0,698065.2
46350,46350
437130,437130
362520,362520
35460,35460
0,435514.86
0,73972.8
0,540926.1
0,1083967.48
0,29533.86
0,79971.55
0,1891657.32
0,1967421.62
0,1471313.99
0,102601.39
0,1621101.97
0,334242.18
0,352146.05
0,1712301.68
0,3722266.12
0,981032.76
0,53697.92
0,11880000
0,3183337.13
0,28958.52
0,28958.52
0,3654572.95
0,942782.12
456615,456615
0,3105602.08
0,574348.61
0,1130428.06
0,1480965.91
0,1007453.79
1085566.5,1085566.5
132296.4,132296.4
166307.4,166307.4
175273.2,175273.2
331434.9,331434.9
829823.4,829823.4
727451.1,727451.1
361051.2,361051.2
0,35621.63
0,150644.4
0,77286.2
0,44527.03
0,12722.01
0,106864.88
0,974282.78
9630000,9630000
0,2427413.4
0,3588405.26
0,556617.3
1750680,1750680
0,972000
0,2828.11
0,1304856.25
0,49020.49
0,83190.06
0,73884.24
0,23567.54
0,503251.19
0,47135.08
0,503251.19
0,117837.71
0,88378.28
0,117837.71
0,247105.68
0,1010037.52
0,370010.41
0,40242.14
0,483723.8
0,663314.08
0,314391.01
0,389607.38
0,41714.55
0,2649334.02
0,247468.17
0,37999.86
0,271806.71
0,360105.31
0,41714.55
0,41714.55
0,12137.28
0,70702.63
0,131860.4
0,84169.79
0,291788.62
0,387181.05
0,2559322.85
0,246898.06
0,2940331.44
0,8753658.5
0,22798.9
0,107288.94
0,6705.56
0,10728.89
0,14162.14
0,73761.15
455850,455850
417823.2,417823.2
76860,76860
20178,20178
0,2115784.96
0,351337.85
0,1231346.36
0,1668215.51
0,29917.41
0,1624362.2
0,978069.33
0,457867.16
0,1554664.49
0,2777543.38
0,1156185.71
0,1105885
0,2693686.04
0,1028872.31
0,2911016.51
0,314379.43
0,618768.12
0,1147765.73
0,879696.19
0,825491.43
0,84098.05
1260257.4,1260257.4
0,3903989.76
142737.3,142737.3
0,28828.13
0,136940.57
0,77219.47
0,18485.5
0,11091.3
0,33642.68
0,33642.68
0,33642.68
0,51479.34
0,33642.68
0,77219.47
0,368508.4
0,1112783.26
0,143854.14
0,104895.96
0,135193.69
0,20591.92
0,119139.03
0,6242501.73
0,334100.4
0,6997.1
0,2007363.23
0,12583.13
0,670.56
0,23747.75
0,7149600
27000,27000
22500,22500
178425,178425
0,728632.08
0,1058735.7
0,57328.92
0,1871511.84
0,447535.44
0,13229.1
727650,727650
308137.5,308137.5
55440000,55440000
360900,360900
453474,453474
164238.3,164238.3
0,1332079.2
0,199926
0,32985
0,53775
0,51840
0,49950
0,49950
0,49950
0,87480
0,58995
0,49117.5
0,135000
0,90000
0,3927.92
0,235787.65
0,3645562.09
0,141966.38
0,398515.91
0,6733.58
0,13916.07
0,28168.82
0,2917.89
0,27046.56
0,27719.92
0,49491.84
0,1907.85
0,16272.83
0,21098.56
0,10100.38
0,2468.98
0,1907.85
0,20649.66
0,61275.61
0,16048.37
0,3815.7
0,1907.85
0,41523.76
0,20200.75
0,691875.7
0,30862.26
0,7631.39
0,287187.33
0,22445.28
0,42533.8
0,33780.14
0,42533.8
0,252060.47
0,11222.64
0,8080.3
0,448.91
5044574.7,5044574.7
4277691,4277691
96228,96228
0,3217178.25
0,1634643.45
88209,88209
76626,76626
0,22590000
68339.7,68339.7
95752.8,95752.8
41698.8,41698.8
554400,554400
0,229500
209250,209250
100278,100278
79650,79650
0,66575.52
0,81370.08
0,3361972.5
0,879321.77
0,1010242.42
0,30492.75
0,1258339.62
0,835002.72
0,84921.26
0,37588.55
0,4108556.93
0,3366809.61
0,1314503.26
0,317703.75
0,17370000
0,138080.38
0,3645157.55
0,4492761.92
0,35478.99
0,35478.99
0,412515.12
0,897045.87
0,3240185.7
0,43917.23
0,2474424.08
0,949412.17
0,37588.55
0,2146030.23
0,655991.37
0,276781.75
0,889294.24
0,844783.41
0,41424.11
0,842874.76
0,129906.97
0,54848.59
0,115066.98
0,746782.87
0,742236.81
0,406095.12
0,953439.52
0,210245.13
0,956924.87
0,18720000
1721929.5,1721929.5
685944,685944
104878.8,104878.8
595302.3,595302.3
0,60155.43
0,38705.65
0,555675.09
0,1448.4
0,10177.61
0,301848.88
0,77665.04
0,1203451.2
0,1408500
0,339484.83
1590750,1590750
403411.5,403411.5
658610.1,658610.1
0,0
0,30076.67
0,72273.8
0,6284.68
0,12569.36
0,4152.38
641876.4,641876.4
0,111230.65
0,4660102.94
0,6594174.47
0,112957.42
3654000,3654000
395320.5,395320.5
0,2126165.76
0,85329.07
0,12780000
0,77750.44
0,34004.6
0,900000
3240000,3240000
9000,9000
9000,9000
1354203,1354203
852300,852300
139500,139500
0,1949190.81
0,30684.53
0,1453049.39
0,1994159.16
0,695977.15
0,1702333.78
0,982041.88
0,36821.43
0,2279379.16
0,3128407.26
0,891166.36
0,2067050.44
0,2635052.11
0,4050462.72
0,1902837.99
0,57533.49
0,93779.59
0,583773.15
0,2402749.22
0,561910.42
0,879002.14
0,1608703.96
0,978069.33
0,1000242.55
0,654095.95
2464938,2464938
702237.6,702237.6
2490049.8,2490049.8
220884.3,220884.3
109291.5,109291.5
0,241284.3
0,919995.69
0,457992.33
0,21203.35
0,27084.04
0,75676.02
0,33925.36
0,344349.8
0,181050.09
0,10177.61
0,10177.61
0,10177.61
0,10177.61
0,10177.61
0,73761.15
0,113995.03
0,10177.61
0,316565.99
0,10177.61
0,10177.61
0,871.72
0,10177.61
0,10177.61
0,10177.61
0,1530426.48
0,4500
473832.9,473832.9
0,4602.68
0,1954668.36
291739.5,291739.5
158080.5,158080.5
1370758.5,1370758.5
500298.3,500298.3
0,88513.38
0,20116.68
0,10177.61
0,71937.12
0,126030.24
0,3321.9
0,698065.2
73710000,73710000
0,259142.85
22500,22500
18000,18000
22500,22500
22500,22500
0,22444.59
2416500,2416500
1742760,1742760
1742130,1742130
29376,29376
0,260754.12
0,157192.2
0,166438.8
0,8321.94
0,490069.8
0,147945.6
0,2529.9
0,3374041.83
0,1958679.92
1423327.5,1423327.5
450232.2,450232.2
2159406,2159406
990523.8,990523.8
0,12060000
0,2902806.02
0,2105699.19
0,1462043.45
0,183600
0,8330762.81
0,375958.41
0,7855.85
0,101003.75
0,151505.63
0,140282.99
0,8416.98
0,50501.88
0,392792.37
0,16272.83
0,2011209.15
0,325086.19
0,334760.1
0,85292.06
0,493796.12
0,134851.23
0,1122263.91
0,1256935.58
0,29291.09
0,24570000
0,5274.64
0,5835.77
0,6446620.58
0,10100.38
0,432183.83
0,34229.05
0,36473.58
0,9539.24
0,108298.47
0,56674.33
0,204139.81
0,166605.69
0,14926.11
0,15375.02
0,36249.12
0,2356.75
0,188540.34
0,28729.96
0,90454.47
0,77997.34
0,3115404.61
0,15038.34
0,9988.15
0,189999.28
0,1346.72
0,16385.05
0,73283.83
0,673.36
0,429939.3
0,23343.09
0,6621.36
0,4040.15
0,6733.58
0,5948
0,141180.8
0,19976.3
0,11447.09
0,3591.24
0,5611.32
0,31535.62
0,739796.37
0,16497.28
0,44890.56
0,117837.71
546480,546480
740777.4,740777.4
1147964.4,1147964.4
23166,23166
0,1311210.45
1297325.7,1297325.7
0,872452.35
1294712.1,1294712.1
0,350712.45
1083990.6,1083990.6
0,858404.25
0,26952.75
88209,88209
0,27606.15
1846508.4,1846508.4
0,877679.55
19602,19602
3416598.9,3416598.9
0,4567369.95
2619688.5,2619688.5
4185324,4185324
0,103281.75
77992.2,77992.2
0,2059353.45
723313.8,723313.8
88209,88209
190575,190575
0,113490
1800,1800
900,900
3294000,3294000
540000,540000
0,62226.6
144396,144396
144912.6,144912.6
0,468856.2
2639825.1,2639825.1
142200000,142200000
0,133886.08
96940.8,96940.8
5794529.4,5794529.4
0,3962380.95
0,112500
75600,75600
0,849762.54
0,439213.5
0,294041.88
0,98013.96
0,90616.68
0,18493.2
316648.8,316648.8
455403.6,455403.6
0,1111696.5
630523.8,630523.8
0,2127110.4
0,2144757.6
0,1427860.75
0,1961194.95
0,1236871.35
0,67374.45
103500,103500
30412.8,30412.8
147015,147015
0,8702797.95
61746.3,61746.3
180991.8,180991.8
0,1358581.95
569438.1,569438.1
0,2773192.95
0,69750.45
385020,385020
198000,198000
1940419.8,1940419.8
3317727.6,3317727.6
3662722.8,3662722.8
5082442.2,5082442.2
1620000,1620000
1159890.3,1159890.3
0,2878270.25
0,76650.63
0,22108.6
0,86638.77
0,29852.22
0,12569.36
0,49379.61
0,645862.88
0,15599.47
0,13242.71
0,6958.04
0,117725.48
0,49155.16
0,12681.58
0,6284.68
0,16497.28
0,37483.61
0,151056.72
0,1576107.44
0,191682.68
0,22108.6
0,31198.94
0,64530.17
0,25812.07
0,416299.31
0,134671.67
0,246898.06
0,3955520.25
3129786,3129786
600660,600660
0,8589.6
0,21323.01
0,179562.23
0,44890.56
0,80803
0,20088.52
0,4937.96
0,38605.88
0,15936.15
0,11559.32
0,36473.58
0,4937.96
0,34565.73
0,8978.11
0,7070.26
0,54766.48
0,2468.98
0,23006.41
0,9090.34
0,60938.93
0,8192.53
0,33796.02
11880000,11880000
0,11250000
0,641287.8
451440,451440
0,50856.3
0,12020.58
0,467834.03
0,27232.52
0,1451286.85
0,36821.43
0,571882.89
684922.5,684922.5
0,563627.29
0,477527.97
0,1066479.13
0,34520.09
0,1092844.08
0,588686.35
0,1327754.23
0,1115606.33
0,1934595.56
0,2014110.5
0,252294.15
0,956918.92
0,2010411.92
0,4200826.04
0,1292448.76
0,1522179.98
0,987957.42
0,94546.7
0,729223.29
0,2628198.32
0,2914804.59
0,2053370.26
0,177970.26
0,1610061.02
0,2141560.88
0,993603.37
0,215367.03
0,16352.4
830511,830511
2220697.8,2220697.8
137424.6,137424.6
0,93960.71
0,93960.71
0,117450.89
0,93960.71
0,117450.89
0,166829.12
0,19151.07
0,75016.35
0,1889549.9
0,1324846.02
0,985805.71
0,32155.23
0,377475.88
0,105611.84
0,191679.85
0,192619.46
0,982866.62
0,456275.09
0,201075.92
0,180699.6
0,126846.96
0,503629.41
0,139061.85
0,20859.28
0,3570.51
0,5261.8
0,59495.92
0,113692.46
0,4698.04
0,39573.4
0,37317.89
0,9857.17
0,101741.55
0,595665.01
0,6705.56
0,3352.78
0,53644.47
0,121964.18
0,72420.04
0,20355.21
0,261283.56
0,4538.79
0,44235.9
0,9474.08
0,101094.17
0,15021.92
0,52725.52
0,118775.86
0,13119.57
0,91662.08
0,45798.97
0,160933.41
0,93877.83
0,12070.01
0,60350.03
0,7527.19
0,10177.61
0,11399.45
0,4298.27
0,16962.68
0,14842.34
0,8481.34
0,12722.01
0,31168.92
0,37794.97
0,24140.01
0,14842.34
0,10177.61
0,10177.61
0,10177.61
0,16962.68
0,1378117.99
0,20520000
0,97195.62
6008130,6008130
1058002.2,1058002.2
0,2263501.43
0,105875.57
0,1325414.02
0,483750
0,954000
0,135000
227700,227700
93182.4,93182.4
90000,90000
78319.8,78319.8
0,74897.46
0,2633347.8
0,359967.6
0,401752.8
0,73077.3
0,73077.3
0,73077.3
0,3265975.32
0,673908.95
0,588325.6
0,498541.39
0,1493870.77
0,91396.06
0,2046804.13
0,1013835.98
0,666292.61
0,1097729.86
0,2290989.05
0,1525021.04
0,1037041.16
0,1157724.5
0,885344.52
0,1885144.16
0,252294.15
0,23013.4
0,4137050.62
0,1496761.14
0,485899.85
0,354862.91
0,615443.96
0,10739.58
0,110464.3
0,702287.57
0,126244.92
0,131505.12
273969,273969
0,57533.49
0,2834992.86
0,1859610.25
0,1914230.54
0,207120.56
0,18180000
131357.7,131357.7
121932,121932
117913.5,117913.5
29430000,29430000
455139,455139
0,93960.71
0,93960.71
0,93960.71
0,117450.89
0,136836.86
0,93960.71
0,67507.95
0,93960.71
0,543489.42
0,712654.41
0,939.61
0,3053.72
0,83718.99
0,27718.41
0,781676.07
0,93960.71
0,41451.71
0,4808282.47
0,2709826.9
0,7516.86
0,268163.87
0,1879.21
0,916116.93
0,3946349.86
0,13306.72
0,538875.95
0,13306.72
0,10128.96
0,249155.62
0,42282.32
0,42282.32
0,2682.22
0,2438385.07
0,132308.89
0,16962.68
0,16962.68
0,970788.71
3314236.5,3314236.5
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,117450.89
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,117450.89
0,117450.89
0,336755.19
0,117450.89
0,117450.89
0,117450.89
0,117450.89
0,117450.89
0,336755.19
0,336755.19
0,117450.89
0,336755.19
0,93960.71
0,93960.71
0,7516.86
0,93960.71
0,9396.07
0,52711.96
0,117450.89
0,93960.71
0,117450.89
0,5167.84
0,28768.89
0,113654.88
0,37584.28
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,117450.89
0,117450.89
0,93960.71
0,93960.71
0,93960.71
0,141563.09
0,93960.71
0,106175.6
0,53557.61
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,24429.78
0,188293.51
0,49979.58
0,352487.97
0,50776.37
0,142782.7
0,41342.71
0,117450.89
0,12739.19
0,269751.81
0,93960.71
0,51678.39
0,30067.43
0,1409.41
0,12214.89
0,7047.05
0,82215.62
0,17382.73
0,306311.92
0,77047.78
0,346933.01
0,1409.41
0,70470.53
0,328862.49
0,117732.77
0,15033.71
0,162317.13
0,159733.21
0,472716.34
0,162317.13
0,314768.38
0,38523.89
0,67651.71
3416700.6,0
1010970,1010970
232447.5,232447.5
126360,126360
80280,80280
75240,75240
71838,71838
66261.6,66261.6
20700,20700
7830,7830
0,2638979.64
0,325480.32
0,128527.74
0,5205246.62
0,55232.15
0,1513764.9
0,7643325.06
0,1224805.81
0,4613752.73
10440000,10440000
218697.3,218697.3
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,93960.71
0,103189.53
0,93960.71
0,93960.71
0,56376.43
0,7516.86
0,236630.65
0,46980.36
0,957083.8
0,276601.54
0,5637.64
0,14490000
0,1157702.82
0,3013958.25
257737.5,257737.5
121500,121500
105480,105480
0,628768.8
0,11095.92
473313.6,473313.6
93627.9,93627.9
0,30136.84
0,37671.05
0,37671.05
0,37671.05
0,47088.81
0,70633.21
0,31736.92
0,16481.08
0,30136.84
0,30136.84
0,3182707.17
0,607825.35
203544,203544
103500,103500
196020,196020
171000,171000
0,3640180.44
0,2828510.75
0,1961508.45
307028.7,307028.7
0,238537.67
0,2110676.72
0,2650813.57
2924100,2924100
1254377.7,1254377.7
543755.7,543755.7
366138.9,366138.9
239886.9,239886.9
217920.6,217920.6
0,6901.69
0,107341.95
0,1541421.5
0,1384703.55
0,869101.35
0,417021.66
808380,808380
128189.7,128189.7
403080.3,403080.3
942774.3,942774.3
912623.4,912623.4
204785.1,204785.1
0,86297.63
0,814208.58
0,42781.47
0,814208.58
0,284124.87
0,425869.25
0,386638.82
0,657191.73
969075,969075
633104.1,633104.1
0,22445.28
0,5670000
472500,472500
300465,300465
134746.2,134746.2
131326.2,131326.2
0,10171.26
0,443836.8
0,8321.94
0,1686579.84
0,463254.66
0,965345.04
0,2773.98
0,21267.18
0,24041.16
0,1151201.7
0,260754.12
0,33287.76
0,924.66
0,163664.82
0,4234018.14
0,4234018.14
0,49931.64
0,70274.16
1086993,1086993
177889.5,177889.5
0,1302748.85
775260,775260
0,3785011.84
0,3595121.26
0,10980000
0,17370000
0,702000
0,162000
0,157500
0,382291.33
1248300,1248300
369000,369000
319500,319500
0,10171.26
0,2773.98
0,1672797.78
0,4113904.41
561587.4,561587.4
579031.2,579031.2
0,6598771.11
0,3177033.99
0,11360.65
0,251387.12
0,158014.76
0,219963.73
0,219963.73
0,158014.76
0,219963.73
0,158014.76
0,219963.73
0,219963.73
0,55552.06
0,141854.16
0,141854.16
0,169686.3
0,134671.67
0,495591.74
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,105043.9
0,111328.58
0,111328.58
0,111328.58
0,111328.58
0,105043.9
0,105043.9
0,105043.9
0,189000
0,90000
0,576000
468730.8,468730.8
175246.2,175246.2
107883,107883
0,3591379.44
0,4384737.72
0,1120687.92
0,1210379.94
759754.8,759754.8
0,56113.2
0,37820.29
0,36136.9
0,283259.41
0,36136.9
0,364062.41
0,107737.34
0,1193752.12
0,30301.13
0,95392.43
0,9632.39
0,192041.8
0,121378.45
0,94606.85
0,30750.03
0,72947.15
0,35239.09
0,30301.13
0,3142.34
0,7070.26
0,701414.94
0,16160.6
0,430949.34
0,52073.05
0,51960.82
0,210985.62
0,44329.42
0,822619.45
0,9202.56
0,10661.51
0,13680
0,270000
0,472500
0,184500
0,405000
0,920970
0,586800
0,450000
520650,520650
401868,401868
297900,297900
207450,207450
143951.4,143951.4
0,131301.72
0,3698.64
0,144246.96
0,24965.82
0,172911.42
0,394829.82
0,24965.82
0,1078835.63
926068.5,926068.5
471625.2,471625.2
0,1378297.22
0,496664.5
3617550,3617550
900000,900000
0,562500
0,126000
900,900
0,312529.04
0,391494.83
2584875.6,0
1863000,1863000
10980000,10980000
1337323.5,1337323.5
0,1205701.79
0,11160000
20970000,20970000
0,1400400
0,576000
5116500,5116500
1806913.8,1806913.8
0,2407814.64
0,28664.46
0,166438.8
0,457706.7
0,42534.36
0,1492461.07
0,1009515.26
902286.9,902286.9
589506.3,589506.3
440309.7,440309.7
0,1430494.49
0,1430964.13
0,2081292.07
1040724,1040724
0,19890000
0,10350000
18990,18990
595161,595161
0,6644033.29
0,18990000
449524.8,449524.8
367900.2,367900.2
0,25650000
732620.7,732620.7
0,674621.56
0,4440611.8
0,1110255.69
0,2693.43
0,270000
0,828000
0,490500
0,108000
0,7072724.34
0,44383.68
0,156267.54
0,305137.8
1173951,1173951
454928.4,454928.4
204046.2,204046.2
129818.7,129818.7
550434.6,550434.6
0,0
0,189000
0,2801542.16
0,1705100.63
320151.6,320151.6
0,1523112.75
11430000,11430000
0,171183.88
0,78599.27
0,143986.77
0,1010097.61
0,1397408.1
489799.8,489799.8
174854.7,174854.7
0,518508.33
0,23784.79
0,185521.33
0,62791.83
0,84673.84
0,954953.44
0,4756.96
0,1584.07
0,4676836.5
52285.5,52285.5
0,3810796.67
1193900.4,1193900.4
0,2866967.1
0,2399666.77
0,24709.6
0,35513.46
0,59366.79
0,59687.34
0,59687.34
0,589174.96
1980000,1980000
0,18270000
0,291055.5
0,2973573.69
0,764309.45
0,732116.78
0,723802.12
0,126703.6
0,312101.59
0,28281.05
0,27271.01
0,123449.03
0,215250.22
0,2805.66
0,2805.66
0,2805.66
0,2805.66
0,6621.36
0,2805.66
0,1088640
0,72000
0,404640
275301,275301
147780,147780
114480,114480
21780,21780
0,1877984.46
0,170137.44
554949.9,554949.9
0,1167146.99
0,1722666.48
0,491466.39
0,161942.68
0,91015.6
0,2782204.46
0,2782204.46
0,334154.08
0,155209.1
0,173277.55
0,173277.55
0,173277.55
0,123673.48
0,155209.1
0,173277.55
0,173277.55
0,173277.55
0,155209.1
0,173277.55
0,123673.48
0,173277.55
0,123673.48
0,155209.1
0,155209.1
0,155209.1
0,123673.48
0,122663.45
0,155209.1
0,122663.45
0,122663.45
0,123673.48
0,155209.1
0,155209.1
0,173277.55
0,173277.55
0,155209.1
0,155209.1
0,173277.55
0,173277.55
0,123673.48
0,155209.1
0,425450.25
0,161942.68
0,354635.4
0,161942.68
0,161942.68
0,91015.6
0,91015.6
0,97524.73
0,97524.73
0,91015.6
0,161942.68
0,91015.6
0,91015.6
0,161942.68
0,161942.68
0,97524.73
0,161942.68
0,108285
0,94034.49
0,91015.6
0,91015.6
1386737.1,1386737.1
169168.5,169168.5
0,2285668.97
0,681918.7
2808450,2808450
787500,787500
644580,644580
193500,193500
0,199726.56
0,39760.38
0,145171.62
0,76746.78
0,670378.5
0,147945.6
0,800755.56
0,85993.38
0,96164.64
0,148870.26
0,116507.16
0,4559812.2
0,967094.1
0,595789.2
0,594825.3
0,2188548
0,180000
0,1008059.4
0,11970000
0,63000
0,7380
26280000,26280000
945000,945000
0,3646607.91
0,2887857.07
0,1549868.6
0,11222.64
0,958862.29
0,958862.29
0,958862.29
0,958862.29
0,958862.29
0,1052459.09
0,117736.71
0,822600
0,363600
14400,14400
0,520583.58
0,734248.75
386100,386100
309600,309600
0,1849.32
0,66575.52
3578982.3,3578982.3
242794.8,242794.8
418008.6,418008.6
242794.8,242794.8
838837.8,838837.8
180784.8,180784.8
178387.2,178387.2
178387.2,178387.2
150511.5,150511.5
205758,205758
178387.2,178387.2
150511.5,150511.5
156891.6,156891.6
150511.5,150511.5
2880865.8,2880865.8
202638.6,202638.6
959843.7,959843.7
959843.7,959843.7
2944898.1,2944898.1
3446856.9,3446856.9
3227022,3227022
0,970137.9
0,56047.5
0,132006.6
0,1865649.6
0,8292108.6
0,1924380.9
0,1392961.5
0,3215883.6
0,402539.4
0,253429.2
0,35715.6
0,973809
0,844862.4
0,3731300.1
0,775581.3
0,298620
0,205377.3
1810800,1810800
405000,405000
360000,360000
180000,180000
27806.4,27806.4
0,340646.33
416443.5,416443.5
573648.3,573648.3
160035.3,160035.3
0,25470000
0,2647109.76
0,2419061.22
0,967136.85
1130724,1130724
0,13320000
0,505018.76
120741.3,120741.3
0,368202.7
0,69553.8
0,15978.58
0,46055.89
0,223700.05
0,95871.45
0,65841.13
0,111850.03
0,15978.58
0,9399.16
0,46995.81
0,2631.77
0,1315.88
0,2819.75
0,13158.83
0,6579.41
0,46995.81
0,1127.9
0,305472.76
0,254717.29
0,751.93
0,5639.5
0,93991.62
360000,360000
0,576063.18
0,30513.78
0,1849.32
0,807228.18
3982307.4,3982307.4
667407.6,667407.6
356652,356652
0,980866.52
0,626797.71
0,1046028.52
0,2491425.88
0,7579.48
931500,931500
216000,216000
202500,202500
94500,94500
91255.5,91255.5
90000,90000
28800,28800
24300,24300
24300,24300
24300,24300
14175,14175
0,340274.88
0,837741.96
0,840515.94
0,827570.7
152246.7,152246.7
145800,145800
0,11160000
3101571,3101571
1331866.8,1331866.8
3222747,3222747
6543147.6,6543147.6
222393.6,222393.6
68785.2,68785.2
0,1942068.15
0,229506.75
0,942366.15
516186,516186
0,636901.65
0,450682.65
0,632981.25
0,891400.95
0,1237049.55
714819.6,714819.6
20250000,20250000
100386,100386
9652.5,9652.5
38610,38610
0,3812098.95
62726.4,62726.4
62726.4,62726.4
3225182.4,3225182.4
1366200,1366200
3365336.7,3365336.7
49590000,49590000
3976830,3976830
171495,171495
0,222920.33
23175,23175
22500,22500
22500,22500
3247053.3,0
2424920.4,2424920.4
634770,634770
229500,229500
135756,135756
31852.8,31852.8
17910000,17910000
643737.6,643737.6
0,7023586.63
0,5518314
0,203510.22
0,65091.31
0,22445.28
0,22445.28
0,72947.15
0,89781.11
0,22445.28
0,39279.24
0,22445.28
0,22445.28
0,56113.2
0,39279.24
0,33667.92
0,177063.3
0,188867.7
0,82628.1
0,23607
0,118041.3
0,6270633.89
0,1579968.02
0,575115.36
0,345447.42
0,187315.63
0,88277.32
0,78319.16
0,114750
0,90000
0,2210060.82
672526.8,672526.8
365666.4,365666.4
1692543.6,1692543.6
361389.6,361389.6
838074.6,838074.6
3671989.2,3671989.2
5019894,5019894
264384,264384
2998215,2998215
1941904.8,1941904.8
0,1077619.95
244579.5,244579.5
0,11160000
52830000,52830000
0,673152.48
0,2773.98
0,574426.93
0,9990000
0,8043498.07
0,996893.53
130466.7,130466.7
